hazard_id,hazard_type,district,circle,village,latitude,longitude,event_date,hazard_category,severity,affected_area,source
FHZ_VIL_0095,Flood,Baksa,Jalah,Sarania Gaon,26.693761081323903,91.34369355806713,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0096,Flood,Baksa,Jalah,Tangabari Gaon,26.61179335768708,91.09992810699588,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0097,Flood,Barpeta,Baghbar,Agmandia,26.27167967362077,90.99705333050694,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0098,Flood,Barpeta,Baghbar,Baghbor Pathar,26.218171655470034,90.85628967109584,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0099,Flood,Barpeta,Baghbar,Balajan Gaon,26.324615014896477,91.00546498315786,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0100,Flood,Barpeta,Baghbar,Balapara,26.2343213479762,91.11185337608708,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0101,Flood,Barpeta,Baghbar,Barpalli,26.29908008663333,90.97267821459182,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0102,Flood,Barpeta,Baghbar,Bhatkuchi,26.29135665697788,90.9918411122265,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0103,Flood,Barpeta,Baghbar,Bhera No.4,26.32482632015792,91.00540804405341,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0104,Flood,Barpeta,Baghbar,Bhograndha,26.307202736982475,90.95289465033494,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0105,Flood,Barpeta,Baghbar,Chapori Gaon,26.172162571102955,90.84596080999366,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0106,Flood,Barpeta,Baghbar,Chapori Pathar,26.18120415337997,90.82544217478014,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0107,Flood,Barpeta,Baghbar,Chasra No.1,26.324822661076603,91.00550217973725,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0108,Flood,Barpeta,Baghbar,Chasragaon,26.214953117373422,90.91609634412748,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0109,Flood,Barpeta,Baghbar,Dharmapur N.c.,26.15663697807,90.8614759374984,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0110,Flood,Barpeta,Baghbar,Dolagaon,26.19546608311189,90.87393335417217,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0111,Flood,Barpeta,Baghbar,Dolarpam,26.324706630502302,91.00527355370735,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0112,Flood,Barpeta,Baghbar,Dolarpathar,26.2065466423076,90.85870551109394,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0113,Flood,Barpeta,Baghbar,Gajia,26.307799253356286,90.96650898995348,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0114,Flood,Barpeta,Baghbar,Gobindapur,26.21159832510969,90.78588703722328,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0115,Flood,Barpeta,Baghbar,Guralagaon,26.210643751102577,90.95793247714323,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0116,Flood,Barpeta,Baghbar,Habidongra,26.220069957457493,91.0131940478427,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0117,Flood,Barpeta,Baghbar,Jahanar Ghola,26.208367411766453,90.83260369347325,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0118,Flood,Barpeta,Baghbar,Jahanar Par,26.2098976228453,90.84668782040464,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0119,Flood,Barpeta,Baghbar,Jahanar Pathar,26.20565439115713,90.81311321976968,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0120,Flood,Barpeta,Baghbar,Kadamtala NC,26.27676442516825,91.16219389691142,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0121,Flood,Barpeta,Baghbar,Kahibari Pam,26.205469544282035,90.93535903486104,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0122,Flood,Barpeta,Baghbar,Kandapara,26.29596691453585,90.92325965134675,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0123,Flood,Barpeta,Baghbar,Kapoha,26.325698520491517,91.00649358171913,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0124,Flood,Barpeta,Baghbar,Karertal,26.301037992868544,90.9809645650285,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0125,Flood,Barpeta,Baghbar,Kharkigaon,26.32553684765322,91.00642644367467,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0126,Flood,Barpeta,Baghbar,Lurfuria,26.28835179817549,90.94065679753292,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0127,Flood,Barpeta,Baghbar,Mahammadpur,26.30765672499309,90.91377901152,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0128,Flood,Barpeta,Baghbar,Mandia Gaon,26.26919915492161,90.96351582167122,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0129,Flood,Barpeta,Baghbar,Mandia Pathar,26.25668506210062,90.96728745488126,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0130,Flood,Barpeta,Baghbar,Matharanga,26.188229248543085,90.8045994850514,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0131,Flood,Barpeta,Baghbar,Mauripam,26.325527507996217,91.00639856396172,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0132,Flood,Barpeta,Baghbar,Morabhaj,26.248993774671245,90.84057875517044,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0133,Flood,Barpeta,Baghbar,Palar Pam,26.20510210298954,90.89536328941315,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0134,Flood,Barpeta,Baghbar,Rampara Gaon,26.192525557635992,90.85707506865396,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0135,Flood,Barpeta,Baghbar,Rampara Pam,26.18451891714713,90.86318343499548,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0136,Flood,Barpeta,Baghbar,Rampara Pathar,26.178549058038143,90.85367911755642,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0137,Flood,Barpeta,Baghbar,Ranir Ram,26.325586701032314,91.00641670182412,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0138,Flood,Barpeta,Baghbar,Rowmari,26.220642351187003,90.84258990119235,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0139,Flood,Barpeta,Baghbar,Salekura,26.3226854446296,90.9248680994592,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0140,Flood,Barpeta,Baghbar,Saorabhitha,26.234066702645432,90.84884486967596,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0141,Flood,Barpeta,Baghbar,Satmukhi,26.23650428007572,90.83417008866198,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0142,Flood,Barpeta,Baghbar,Saurar Pathar,26.325703705453783,91.00644833137925,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0143,Flood,Barpeta,Baghbar,Shilochi,26.325726172326366,91.00650678838927,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0144,Flood,Barpeta,Baghbar,Sidhani,26.28407013490383,90.92608092755437,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0145,Flood,Barpeta,Baghbar,Aligaon N.c.,26.188162667193787,90.94035182056034,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0146,Flood,Barpeta,Baghbar,Aligaon Pam,26.18829872048191,90.9282884045566,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0147,Flood,Barpeta,Baghbar,Aligona,26.324679825880168,91.00545584211434,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0148,Flood,Barpeta,Baghbar,Bagbor Gaon,26.324703713054845,91.00547203217081,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0149,Flood,Barpeta,Baghbar,Baksha Badha,26.21640330646199,91.0268564347652,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0150,Flood,Barpeta,Baghbar,Balikuri Pam,26.324804596317218,91.0053966044826,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0151,Flood,Barpeta,Baghbar,Barligaon,26.324736456102922,91.0053201970811,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0152,Flood,Barpeta,Baghbar,Chasra No.2,26.32466707700385,91.00542504733095,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0153,Flood,Barpeta,Baghbar,Dakshin Sitoli,26.324767717617654,91.00550087744357,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0154,Flood,Barpeta,Baghbar,Digir Pathar,26.226609989086164,90.97471595164006,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0155,Flood,Barpeta,Baghbar,Digirpar,26.21055165196545,90.98956385455068,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0156,Flood,Barpeta,Baghbar,Garalagaon,26.21068061968557,90.9578948319533,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0157,Flood,Barpeta,Baghbar,Garala Char,26.19064915246956,90.95087738083346,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0158,Flood,Barpeta,Baghbar,Garala Pam,26.20966516323568,90.9447089189639,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0159,Flood,Barpeta,Baghbar,Garala Shuti,26.1954139817943,90.96046494471214,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0160,Flood,Barpeta,Baghbar,Jahanagaon,26.20516816398463,90.82021589960377,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0161,Flood,Barpeta,Baghbar,Jahanar Pam,26.21648236375978,90.81864413659696,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0162,Flood,Barpeta,Baghbar,Kalgachi,26.174320629726424,90.81325356618132,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0163,Flood,Barpeta,Baghbar,Kalpani,26.325741031625423,91.00645357750554,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0164,Flood,Barpeta,Baghbar,Kanchanpur,26.32576732044393,91.00638223100846,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0165,Flood,Barpeta,Baghbar,Kapah Toli,26.17605497933948,90.79868479372176,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0166,Flood,Barpeta,Baghbar,Laharapara,26.211950934013707,90.97410650162676,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0167,Flood,Barpeta,Baghbar,Maminpur,26.325717548972765,91.00622849103551,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0168,Flood,Barpeta,Baghbar,Medhirtari,26.30597397641833,90.9475992978548,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0169,Flood,Barpeta,Baghbar,Niz-Baghbar,26.22521739337376,90.86912902754442,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0170,Flood,Barpeta,Baghbar,Rupakuchi,26.30989647289521,90.920081193932,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0171,Flood,Barpeta,Baghbar,Aligaon Pathar,26.198726316135847,90.92229834841446,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0172,Flood,Barpeta,Baghbar,Alipur,26.27658806831056,90.89359466606516,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0173,Flood,Barpeta,Baghbar,Balikuri K,26.29712786252409,90.86230547983244,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0174,Flood,Barpeta,Baghbar,Balikuri N.c.,26.279247215580263,90.8467103149767,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0175,Flood,Barpeta,Baghbar,Banglipara,26.34223016543493,90.92087611510624,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
