habitation_id,habitation_name,district,latitude,longitude
287888,Sol Mara,Lakhimpur,27.072039187018493,94.06702971281932
288255,Dowar Gaon,Lakhimpur,27.08716216006551,94.06997704495006
288244,No.1 Balijan,Lakhimpur,27.10256009882365,94.07018333124914
288250,No.2 Balijan,Lakhimpur,27.110967412991545,94.07645051551668
288252,No.1 Amtola,Lakhimpur,27.11034344038184,94.08720782706776
288251,No.2 Jorkhat,Lakhimpur,27.12147437269762,94.08437960171942
288243,Jorkhat,Lakhimpur,27.130080413490592,94.07699569828095
288245,Ajaraguri Gossainkhat,Lakhimpur,27.1214780059074,94.0744215287018
288226,Nao Bhanga,Lakhimpur,27.13871497321168,94.06682521089668
288227,Dhenudharia Kathani,Lakhimpur,27.138821976466883,94.09260750761504
288225,Khar Kati,Lakhimpur,27.14636674943906,94.07732372729733
288224,Dhenudhoria,Lakhimpur,27.152087160747,94.08515257264824
288137,Kumarkata,Lakhimpur,27.15797661098571,94.07787023974086
288136,Kundumiri,Lakhimpur,27.15161087380011,94.06587734313302
288135,Kadamial,Lakhimpur,27.15973726808256,94.0677013533004
288133,Deobil,Lakhimpur,27.18373107669329,94.06854123769412
288134,Bantow,Lakhimpur,27.17341040204056,94.0750464265018
288139,Kamala Baria,Lakhimpur,27.178752365020475,94.09094803576625
288138,Lechai,Lakhimpur,27.16470951997569,94.09540322643504
288217,Phukanarhat,Lakhimpur,27.18059851507255,94.10482508226976
288216,Angar Khowa,Lakhimpur,27.18747109390676,94.10603151382716
288218,Bebejia Kathoni,Lakhimpur,27.17991328292821,94.11881387058632
288219,Dihingia Gossain Khat,Lakhimpur,27.168735617342094,94.10786970428576
288229,Pani Gaon,Lakhimpur,27.14720177925985,94.1154988401001
288223,Salal Gaon,Lakhimpur,27.15865159663514,94.11094335812564
288231,Bakal,Lakhimpur,27.151109832635285,94.09939198271164
288228,Bocha Gaon,Lakhimpur,27.138571752063903,94.10981086913374
288230,Naharani Pathar,Lakhimpur,27.138068050605323,94.12634095988456
288239,No.2 Bachapara,Lakhimpur,27.146178670720754,94.12584693897972
288222,Kalitagaon,Lakhimpur,27.15702176083986,94.12676826436925
288232,Haluajan,Lakhimpur,27.15262385517889,94.13931799961256
288234,Kutuhaguri,Lakhimpur,27.141928041059728,94.1406522332444
288235,No.1 Dolpata,Lakhimpur,27.13253027631869,94.13843282166476
288200,Dulpatta No.2,Lakhimpur,27.12784636295196,94.15062014435212
288201,Khagachandarpur,Lakhimpur,27.13710503562255,94.15680991250568
288202,Sumdirimukh Asserkata,Lakhimpur,27.13750677739805,94.17268646693137
288204,Khagajugalpur,Lakhimpur,27.147673141300807,94.1636245249276
288233,Maghuachapari,Lakhimpur,27.15040843860704,94.15331379725008
0,Unnamed Habitation,Lakhimpur,27.107544134678044,94.12992639332516
288207,No.1 Singaramari,Lakhimpur,27.15961543943366,94.14772720412778
288208,Solmari,Lakhimpur,27.16589018636121,94.15284473651914
288206,Khaga Kanakpur,Lakhimpur,27.16013597920305,94.1604561408566
288205,No.2 Sumdirimukh Khaga,Lakhimpur,27.15921979976803,94.17201119670074
288282,No.1 Sumdirimukh,Lakhimpur,27.171104254284533,94.16235910989704
288283,No.2 Sumdirimukh,Lakhimpur,27.175209795622976,94.1702990337744
288153,Patia Mora N.C.,Lakhimpur,27.185404074550856,94.1752921102286
288211,Rongpuria Hokachapari,Lakhimpur,27.180989644657767,94.15797457891487
288209,Barcharia,Lakhimpur,27.17330553560117,94.14828286562822
288212,Gohain Teleka,Lakhimpur,27.1862609199412,94.1468911190146
288213,Na-Pamua,Lakhimpur,27.181707152731068,94.14077221876704
288210,Bahpati,Lakhimpur,27.175717845680538,94.1382733989233
288221,No.2 Singaramari,Lakhimpur,27.166785203872088,94.1356002765384
288220,Bantow,Lakhimpur,27.16913597390064,94.1211777775016
288214,Rajkhowa,Lakhimpur,27.176788206088503,94.13054131757664
288215,Bebejiakumar Tup,Lakhimpur,27.187070905992737,94.12605662694332
288144,Jaritup,Lakhimpur,27.19517864852351,94.13225949614268
288143,Atha Khatia,Lakhimpur,27.19663581262194,94.12168200042656
288148,Tinikuria Sonari,Lakhimpur,27.208452066436067,94.12697572162736
288150,Kharkhari Bakal,Lakhimpur,27.216839694841926,94.14207251237548
288147,Dhenudharia Karchon,Lakhimpur,27.208490924547288,94.1424677396134
288145,No.1 Bhogimon,Lakhimpur,27.1973198616225,94.14543458796524
288146,No.2 Bhogimon,Lakhimpur,27.193955285688933,94.15900281386786
288281,Sumdirimukh N.C.,Lakhimpur,27.197718726371896,94.17289572913413
288152,Ghagar P.G.R,Lakhimpur,27.21374855501425,94.1725430219782
288151,Garoimari,Lakhimpur,27.20759250911572,94.15556158345277
288114,Gossaichapari,Lakhimpur,27.22188824507201,94.1548277263891
288113,No.1 Mohaijan,Lakhimpur,27.232615170323207,94.16696673356488
288107,No.3 Hindu,Lakhimpur,27.24570696377742,94.16471898062188
288116,No.2 Hindu,Lakhimpur,27.24311423060136,94.15453003054776
288106,No.1 Hindu,Lakhimpur,27.24337247003475,94.14660392750264
288117,Boichagarumaria,Lakhimpur,27.2399581705679,94.138469385082
288115,Ghagarmara,Lakhimpur,27.22645685637873,94.14358428870872
288149,Padumani Lachon,Lakhimpur,27.220539217327804,94.13015202679408
288118,Chabukdhora Gahain,Lakhimpur,27.231168718859404,94.12621930940963
288119,Ahuchaul Konwar,Lakhimpur,27.243842442894213,94.12616088253364
801577,North Lakhimpur,Lakhimpur,27.23760148575604,94.10106007168054
288120,Bahadur Mout,Lakhimpur,27.22168033019037,94.11745256851846
288121,Teliatinkhuria,Lakhimpur,27.211229738151594,94.11408346978276
288140,Nara Gaon,Lakhimpur,27.202742221312164,94.11047041344293
288141,Eleng Mora,Lakhimpur,27.193107147507973,94.11275183561877
288142,Hahe Khowa,Lakhimpur,27.1962281048738,94.10230442735686
288122,Japisajia,Lakhimpur,27.21095089955888,94.10339708755576
288124,Bantow Bangali,Lakhimpur,27.21587976024502,94.08517962081704
288123,Debera Doloni,Lakhimpur,27.208675227690247,94.0838741920558
288130,Khutakatia,Lakhimpur,27.205349650351334,94.09162497994114
288131,Sunari,Lakhimpur,27.19871539084598,94.09226663231442
288132,Dhakua Khania,Lakhimpur,27.190620335081576,94.08367352762396
288129,Christian,Lakhimpur,27.195941030143327,94.07335337503534
288128,Kulamon Miri,Lakhimpur,27.204625737520693,94.06943054127473
288125,Rahnapur,Lakhimpur,27.215267393573388,94.07286107774718
288126,Hatilung,Lakhimpur,27.216388388056338,94.06347819168406
288101,Nalkata Bowalguri,Lakhimpur,27.23674229957924,94.07529042045924
288098,Gubarisali No.1,Lakhimpur,27.251177525445005,94.06638316724997
288094,Nalkata,Lakhimpur,27.252709944339703,94.07671180101254
288096,Cherapbhati,Lakhimpur,27.26873295413579,94.06605474260914
288095,Chaboti,Lakhimpur,27.26465455544025,94.08495576517342
288102,Chukuli Bhoria,Lakhimpur,27.252135235132144,94.0885649099098
288090,Barbocha,Lakhimpur,27.26691652852352,94.11803693404975
288091,Borimuri,Lakhimpur,27.276290613913112,94.11970687555112
288093,Chowkham,Lakhimpur,27.268128542349,94.1006508918034
288092,Sonari,Lakhimpur,27.27734586695459,94.09630762830312
288087,Puta Pukhuri No. 1,Lakhimpur,27.285066996777363,94.09498932021324
288088,Puta Pukhuri No.2,Lakhimpur,27.285174739737364,94.10159367132168
288089,Bahatia,Lakhimpur,27.280269130394505,94.107442293197
288079,Na-Pam Pathar,Lakhimpur,27.28701137693955,94.1192947173764
288006,Nagaon Pathar,Lakhimpur,27.306640508717752,94.11651009829824
288004,Nagaon,Lakhimpur,27.299949065319304,94.11019435889182
288080,Na-Pam Gaon,Lakhimpur,27.29306024102496,94.1050003977808
288077,Chatakpur,Lakhimpur,27.305861640357428,94.0965524054617
288074,Janakpur,Lakhimpur,27.30123121631723,94.07989474271888
288081,Kashi Pathar,Lakhimpur,27.291977542944235,94.0834563595541
288078,Ujjalpur,Lakhimpur,27.298289106665955,94.09115975224228
288086,Chandmari,Lakhimpur,27.27978924531585,94.084945620479
288082,No.2 Rangajan,Lakhimpur,27.28434340695481,94.07198202771048
288073,Janu Basti,Lakhimpur,27.30259254997452,94.06362408689216
288076,Balijan 1/2,Lakhimpur,27.314699927905124,94.0731102392431
287957,No.1 Kakoi Rajgarh,Lakhimpur,27.32655302804376,94.09227941215096
287955,Lilabari Grant 96/99,Lakhimpur,27.33239971440287,94.09162987341968
288075,Hatibandha,Lakhimpur,27.32962190093712,94.07687482133
287904,Lilabari 346 Grant,Lakhimpur,27.35117486939997,94.06727026955748
287906,Lilabari Grant 164/161,Lakhimpur,27.35649263399318,94.0757505655192
287905,New Cinatoli,Lakhimpur,27.35089556581813,94.08623499567064
287954,Kakoi Rajgarh No.2,Lakhimpur,27.340899408696604,94.0789284913866
287956,Lilabari No.1 Mayadi,Lakhimpur,27.33770332536411,94.09699885587004
287953,Lilabari 116/119 Gir,Lakhimpur,27.346955677876085,94.09423946809716
287908,Seajuli 132/129,Lakhimpur,27.35875821669029,94.10414675507656
287951,Seajuli Patta No.2,Lakhimpur,27.35230038213704,94.10617631816584
287909,Seajuli Grant No21,Lakhimpur,27.3627802918328,94.11157596629369
287910,Seajuli Grant 170/173,Lakhimpur,27.359197641919373,94.11564361575957
287961,Seajuli Patta No.1,Lakhimpur,27.349468874186755,94.11794402723297
287952,Seajuli Patta No.69,Lakhimpur,27.342980989741587,94.10982438229634
288001,No.2 Puthimari,Lakhimpur,27.32911498496584,94.11670121179267
287958,Gumnadi,Lakhimpur,27.3285928868893,94.10699248234424
288003,Puthimari Gaon,Lakhimpur,27.31625650056782,94.09809446275332
288002,Puthimari Bangali,Lakhimpur,27.31871236118256,94.10858884340672
288007,Simalu Danga,Lakhimpur,27.31223193471495,94.12384099760108
288008,Kadamial Bangali,Lakhimpur,27.31558769184441,94.13238272526254
288009,Kakoyal Gaon,Lakhimpur,27.307911636683453,94.13634208124424
288011,Kadam Bagan,Lakhimpur,27.322072209195177,94.13746846783332
287999,Mori Dirgha  (Moni Dirgha),Lakhimpur,27.33247946905245,94.13414771331117
288000,Bhabari  (Bahbari),Lakhimpur,27.32574639649428,94.124120692507
287959,Pratapgarh,Lakhimpur,27.340387756176828,94.1199315376293
287960,Hindu Gaon,Lakhimpur,27.34099985078546,94.13065051371493
287949,Dirgha Basti Bangali,Lakhimpur,27.36205924238584,94.12188049277786
287950,Seajuli Patta No.6,Lakhimpur,27.3593980951755,94.12327628369654
287962,Akarabosti,Lakhimpur,27.35236129724203,94.13205535191284
287963,Lilabosti,Lakhimpur,27.35852230962892,94.13729098729183
287997,No.1 Lalpani,Lakhimpur,27.347111179077285,94.13995325255097
287995,Kulabali Hindu,Lakhimpur,27.33819368764294,94.1554144042758
287996,No.2 Lalpani,Lakhimpur,27.34929580829972,94.15022387414982
287964,Dirgha Pathar,Lakhimpur,27.35582140930897,94.15082377006604
287993,No.3 Boginadi P.G.R,Lakhimpur,27.3568977374312,94.16803509816182
287994,Uttar Kulabali,Lakhimpur,27.34771924477853,94.16080221243809
288014,Dakhin Kulabali,Lakhimpur,27.34245291451481,94.17562463582212
288033,Gohain Gaon,Lakhimpur,27.32327212302748,94.17072693662917
288013,Borkhelia,Lakhimpur,27.330132171912567,94.16614972441404
287998,Thowthoni,Lakhimpur,27.3336780523579,94.14740460563884
288012,Moinapara,Lakhimpur,27.324346632596107,94.15296369690512
288010,Tanga Basti  (Tenga Basti),Lakhimpur,27.311550059533754,94.15015375713664
288036,Nabhangania,Lakhimpur,27.30959611041093,94.16060440516917
288035,Nabhangania N.C.,Lakhimpur,27.313544737235933,94.1699377974038
288037,Badhakarh Kuchiamari (No.4Bodha,Lakhimpur,27.300194016937866,94.17327417767392
288049,No.3 Badhakara Majgaon,Lakhimpur,27.28297767837623,94.16481581885095
288038,Laimekuri,Lakhimpur,27.295664473685083,94.1592706642241
288040,Chalajan Kachari,Lakhimpur,27.29405613476452,94.14020594724488
288042,Tipukial,Lakhimpur,27.30114435783101,94.13946666576022
288005,Kadambasti,Lakhimpur,27.29726262546188,94.12390177067198
288041,Na-Ali Majgaon,Lakhimpur,27.28611179239341,94.13175141935302
288039,Kachari,Lakhimpur,27.287272097427767,94.14726655356476
288045,Bhimpara  (Bihuapari),Lakhimpur,27.27307085925697,94.14283861585548
288044,Dhal No.1 Chapari,Lakhimpur,27.26567696260405,94.13368064866522
288043,Charimara,Lakhimpur,27.2754336425924,94.13330611263834
288103,Moidamia,Lakhimpur,27.25494810313728,94.12379123221476
288104,Chutia Kari,Lakhimpur,27.256213475836493,94.13564978030996
288105,Bar Pukhuri,Lakhimpur,27.260157027924667,94.15157865739336
288046,Bihuapam Karokoni,Lakhimpur,27.273847062734696,94.15447097350184
288047,No.2 Badhakara N.C.,Lakhimpur,27.27210428493157,94.16917586892784
288048,No.1 Badhakara,Lakhimpur,27.261991975481983,94.16952665391892
288108,Hindu N.C.,Lakhimpur,27.2507888924416,94.17952697329213
288050,No.5 Badhakara Kachikata,Lakhimpur,27.27799576020365,94.17766970841846
288034,Gohain N.C.,Lakhimpur,27.31701540239511,94.18164404748836
288052,Salikipara N.C.,Lakhimpur,27.31678743529424,94.1875852595416
288051,No.2 Kawaimari N.C.,Lakhimpur,27.3072886585319,94.19028053347168
288032,Gogaldubi No.1,Lakhimpur,27.32660172036013,94.19268245626742
288028,No.2 Gogaldubi  (Chandubi N.C.),Lakhimpur,27.321143821017927,94.20289558182137
288031,Bahatia,Lakhimpur,27.33322308051985,94.18405146838816
287991,No.1 Boginadi,Lakhimpur,27.35784699884661,94.18671137323548
288016,Bhimpara Deori,Lakhimpur,27.35252678480478,94.19940329390906
288015,Singi Doloni,Lakhimpur,27.348687375486765,94.1905160069128
288030,No.3 Gereki,Lakhimpur,27.337558689692703,94.19124832843026
288029,Chamordubi N.C.,Lakhimpur,27.33803064848441,94.2045814174518
288017,Pabhamari,Lakhimpur,27.351883817519862,94.22098884105286
288027,No.2 Gereki,Lakhimpur,27.33025347265988,94.21807426695558
288053,Bhurbandha,Lakhimpur,27.31770989191423,94.2158626600686
288054,No.1 Ghagarmukh,Lakhimpur,27.309884567378457,94.24297271322828
288024,Goriamari,Lakhimpur,27.332927534046338,94.25212635754184
288026,No.1 Gereki,Lakhimpur,27.32399272937899,94.2344955121764
288025,Bhimpara Chapari,Lakhimpur,27.33827619954448,94.23836956075723
288021,Tangaghat,Lakhimpur,27.35650363005448,94.2478981587554
288022,Ghaulichuk,Lakhimpur,27.347950424300983,94.25878125828038
288020,Tinsukia,Lakhimpur,27.356552871527843,94.272061037082
288023,Mergaon,Lakhimpur,27.33381217259474,94.26616585776964
288055,Pamagaon N.C.,Lakhimpur,27.313354731336226,94.26389980064464
288556,Medak N.C.,Lakhimpur,27.299077153864005,94.27937724541783
288057,Darga Gaon,Lakhimpur,27.27216105622726,94.2605123634988
288056,No.2 Ghagarmukh,Lakhimpur,27.281977041467773,94.24526932685536
288561,No.3 Hatimara,Lakhimpur,27.27487711864059,94.2803176788212
288559,No.1 Hatimara,Lakhimpur,27.23264908753971,94.27015354532882
288515,Par Ghat N.C.,Lakhimpur,27.194948953929888,94.28305115855902
288160,Ghumasuti Bebejia,Lakhimpur,27.191461033630187,94.25414253685454
288162,Chalichuk N.C.,Lakhimpur,27.20540529019734,94.2443162308561
288157,Palashpara Tamunarchuk,Lakhimpur,27.23530065137064,94.24761404562032
288551,Hatimora Chapari N.C.,Lakhimpur,27.23920548992703,94.25767471931258
288158,Palashpara N.C.,Lakhimpur,27.23377271618932,94.21881396960104
288159,No.1 Palashpara,Lakhimpur,27.22327475002444,94.23082931481882
288156,No.2 Bamunijan,Lakhimpur,27.225252596480907,94.2156691980658
288109,No.4 Hindu,Lakhimpur,27.24156501330345,94.1833252049494
288110,No.3 Mohaijan,Lakhimpur,27.234543158464373,94.18295560478596
288112,No.2 Mohaijan,Lakhimpur,27.22532696748616,94.1773992240686
288154,Kaliwana N.C.,Lakhimpur,27.21779498400957,94.19569879585238
288155,No.1 Bamunijan,Lakhimpur,27.229007974666963,94.19892318848164
288166,Uriam Tola N.C.,Lakhimpur,27.20649774482981,94.201724705261
288164,Naharani N.C.,Lakhimpur,27.2036150679026,94.2147913776549
288167,Roumari N.C.,Lakhimpur,27.195955879421696,94.20775807586496
288165,Uhani N.C.,Lakhimpur,27.21447911645221,94.2133358148272
288161,No.2 Palashpara,Lakhimpur,27.212022653654632,94.23179029005176
288163,Dambukial N.C.,Lakhimpur,27.204344878276576,94.22717589495784
288168,Borhamukh N.C.,Lakhimpur,27.196800646032308,94.22809007819149
288169,Mahara Barchapari,Lakhimpur,27.188010203116164,94.2227735113742
288178,Dhekiajuli N.C.,Lakhimpur,27.17154968789679,94.22436858689969
288170,Bandarkata N.C.,Lakhimpur,27.18728284023556,94.20577547265964
288171,Godabari Tup N.C.,Lakhimpur,27.17870057055336,94.1902710715172
288203,No.1 Sumdirimukh Khaga,Lakhimpur,27.151244496958544,94.18065807155595
288172,Mahara Barchapari,Lakhimpur,27.14741004488437,94.20691651906388
288180,Gamchuk,Lakhimpur,27.142682705530508,94.23549857839907
288181,Singimari N.C,Lakhimpur,27.136852977184493,94.24723520622868
288179,Karah Chapari,Lakhimpur,27.15000825550818,94.24729720261114
288519,No.1 Barkhamukh N.C.,Lakhimpur,27.146708680276145,94.26855567845315
288522,Chalajan Kachari,Lakhimpur,27.141995829496828,94.29050406578702
288523,No.1 Patiya Chapari,Lakhimpur,27.150105683716085,94.314570520078
288538,No.2 Patia Chapari,Lakhimpur,27.1346029481014,94.31028143181152
288537,No.1 Koroiguri,Lakhimpur,27.132380354772504,94.32835239363708
288524,Sapekhati,Lakhimpur,27.141696658789,94.33124611902198
288345,Mowkhowa,Lakhimpur,27.15921052988075,94.33842714853992
288346,Lechara Pathar,Lakhimpur,27.18386406488014,94.33194318109102
288434,N.C. Lechera Miri,Lakhimpur,27.17347904952405,94.31976077060682
288516,Obhata Sampara N.C.,Lakhimpur,27.18299241595165,94.30861811096716
288518,Charikariya N.C.,Lakhimpur,27.158777620322933,94.29577038933805
288517,Garakhiya Chuksukati N.C.,Lakhimpur,27.16893297073239,94.28740733887228
288514,Maghura Chuk N.C.,Lakhimpur,27.19309767009324,94.30531148966058
288512,Bagariguri Pathar,Lakhimpur,27.20927377395992,94.31343410298618
288511,Ayengia Gaon,Lakhimpur,27.207516607946843,94.29806130960168
288510,Bahguri,Lakhimpur,27.22644907740564,94.28809790947456
288555,Alimur,Lakhimpur,27.24157933804599,94.31040501224828
288509,Bebejia Gaon,Lakhimpur,27.221704093644064,94.30882161650504
288503,Mornoi Bebejia,Lakhimpur,27.22614500180992,94.32530478225075
288502,Mornoi Chapari N.C.,Lakhimpur,27.239149087035585,94.3288140772548
288501,Mornoi Chapari,Lakhimpur,27.23694777180756,94.33722229054376
288508,Sri Sri Basudev Than,Lakhimpur,27.20977546102732,94.33205716597466
288513,Gossain Chapari N.C.,Lakhimpur,27.19549607929383,94.32865446364993
288507,No.1 Gossain Chapari,Lakhimpur,27.20257104299229,94.35191870412592
288506,No.4 Gossain Chapari,Lakhimpur,27.220279211605583,94.36002943629362
288504,Fuskar Mukh N.C.,Lakhimpur,27.23451550578031,94.34701925505152
288499,Barzuli N.C.,Lakhimpur,27.239873612737178,94.36405926220296
288505,Akhoi Phutia Gaon,Lakhimpur,27.23162701257237,94.3825776805082
288497,Mahtoli,Lakhimpur,27.24586226923964,94.3870692427336
288496,Gobindrapur,Lakhimpur,27.23944194424917,94.39817790872485
288351,Mahemari Pathari,Lakhimpur,27.2261863388902,94.39510034072728
288350,Bantow Chamuah Pathar,Lakhimpur,27.21587544874043,94.40075149407213
288341,Bantow Pathar,Lakhimpur,27.211592651294097,94.3901603014318
288347,Barjan Pathar,Lakhimpur,27.20775416005985,94.37644228439498
288342,Gohain Bari Pathar,Lakhimpur,27.20275200877007,94.38341568709254
288339,Gohain Bari,Lakhimpur,27.193671712423523,94.38185036217877
288349,Bantow Gaon,Lakhimpur,27.20221945094601,94.39821279941869
288358,Jarani Chapari,Lakhimpur,27.1867967768189,94.39301705989554
288530,Borbari Pathar,Lakhimpur,27.16293147725185,94.39137987279756
288359,Borhola Chapari,Lakhimpur,27.173782810206315,94.39187209785236
288528,Barchapari,Lakhimpur,27.171080101636747,94.38212722567096
288529,Borbari,Lakhimpur,27.160405547402988,94.37899072104288
288340,Namrupia Jalbhari,Lakhimpur,27.17467026888349,94.3687731350088
288343,No.1 Jalbhari,Lakhimpur,27.189120697195445,94.35882554067018
288344,Bhakat Bari,Lakhimpur,27.17630437404678,94.3470562231742
288527,Bahpara,Lakhimpur,27.162191509663884,94.36777235610953
288532,Mahani Bari,Lakhimpur,27.1530952247242,94.36872432616552
288526,Sonari Chapari N.C.,Lakhimpur,27.15751541712154,94.35450344444102
288525,Sonari Chapari,Lakhimpur,27.147405937553927,94.3502605924962
288534,Kekuri Dighala,Lakhimpur,27.134345441549,94.34589333117374
288533,Moyengia,Lakhimpur,27.1383653317622,94.36412814424476
288376,Tamar Gaon,Lakhimpur,27.13396234434504,94.38307567575936
288531,Chanimari 1/2,Lakhimpur,27.14964456141585,94.38223114895392
288356,No.2 Tulsijan,Lakhimpur,27.147340977036137,94.39250658449018
288378,No.1 Moniapara,Lakhimpur,27.136308424028027,94.39619667143782
288381,Mili Gaon,Lakhimpur,27.12941832624292,94.41634451364972
288445,N.C. Khajua Patir,Lakhimpur,27.13144749514782,94.42421489098427
288363,No.2 Krishnapur,Lakhimpur,27.15158949978792,94.41726708768186
288379,No.2 Moniapara,Lakhimpur,27.14404069960133,94.40835667264588
288355,No.1 Tulsijan,Lakhimpur,27.154299349010223,94.4015235623487
288360,No.1 Ghilaguri,Lakhimpur,27.16549495497152,94.41037429875412
288357,Khubung Chapari,Lakhimpur,27.166456255872017,94.40149632843286
288361,No.2 Ghilaguri,Lakhimpur,27.17774467714205,94.40548831638804
288364,Teliachapari,Lakhimpur,27.183148374295303,94.41544342236972
288362,No.1 Krishnapur,Lakhimpur,27.1713445090138,94.42027881012616
288435,N.C. Barjanpathar,Lakhimpur,27.164383483303816,94.43489451468346
288365,Narayanpur Chapari,Lakhimpur,27.17809734631833,94.43307490628048
288410,N.C. Simaluguri,Lakhimpur,27.186808511570444,94.44601537603054
288421,N.C. Barbil,Lakhimpur,27.172293330464587,94.4508916410709
288366,Da-Guridang Dhara,Lakhimpur,27.15962753423697,94.45458187283324
288368,No.2 Damuguri Dangdhara,Lakhimpur,27.153327594154234,94.43973993260522
288367,No.1 Damuguri Dangdhara,Lakhimpur,27.150598546946146,94.42819639659228
288446,N.C. Kumbang,Lakhimpur,27.134897423814746,94.43277382112164
288384,Lepong Gaon,Lakhimpur,27.13991913700273,94.44214500499132
288437,N.C. Alimur Patir,Lakhimpur,27.135105208814284,94.46843699495508
288385,Alimur Bakulguri,Lakhimpur,27.145835698030474,94.45646251734556
288386,Bakulguri Chariali,Lakhimpur,27.15285286757284,94.47903030016175
288447,N.C. Tekeliphuta,Lakhimpur,27.131669441003243,94.47356964984743
288448,N.C. Bagari,Lakhimpur,27.12657292313016,94.49169188064089
288387,No.1 Tekeliphota Bagari,Lakhimpur,27.1402193017187,94.50050232307233
288388,No.2 Tekeliphota Bagari,Lakhimpur,27.15007249897345,94.5116618284168
288390,No.2 Alimurbazar,Lakhimpur,27.160878161999708,94.48705894636043
288389,No.1 Alimurbazar,Lakhimpur,27.16853145325604,94.4928079903964
288406,Charanchuk Madarguri,Lakhimpur,27.17327785285751,94.50116312081164
288405,Arkep Baligaon,Lakhimpur,27.18016670590404,94.5046898705267
288404,Jagi Dangdhara,Lakhimpur,27.184701412911146,94.5113817632314
288411,N.C. Chakani Dang Dhara,Lakhimpur,27.18692358775436,94.48728389557954
288391,Alimur Dangdhara,Lakhimpur,27.159535531611933,94.46516707578785
288397,Medhisuti,Lakhimpur,27.179032675823606,94.47022255036896
288392,Bhalukguri Chapari,Lakhimpur,27.199606592456888,94.46880425500562
288394,Pithiyal,Lakhimpur,27.195972403832023,94.45731241536124
288401,Kuhimari Chapari,Lakhimpur,27.21692544344556,94.45829392380966
288396,Borhola Chapari,Lakhimpur,27.209571528839824,94.46734201208837
288395,Bahpara,Lakhimpur,27.201966245221843,94.47865744345754
288407,Barkhaman Gaon,Lakhimpur,27.193483108285964,94.500421535201
288424,N.C. Akaria Matmara,Lakhimpur,27.19972147978639,94.5092551419345
288440,N.C. Muamari,Lakhimpur,27.213786040505283,94.50149167954392
288398,Bhapara Chumpara Kachu Gaon,Lakhimpur,27.201079927724084,94.49171401901236
288432,N.C. Kardoiguri,Lakhimpur,27.21213867775308,94.48776460003664
288415,Bhoma Lagsu N.C.,Lakhimpur,27.22637554917422,94.49642956381794
288430,N.C. Bhoma Miri,Lakhimpur,27.239394939434483,94.49903891895433
288429,N.C. Neogoghuli,Lakhimpur,27.235157669802472,94.48639818066222
288399,Moderguri Chapari,Lakhimpur,27.236707068343865,94.47802154455484
288402,Pattagutia Gaon,Lakhimpur,27.22113405384315,94.48275754620228
288408,No.1 Kelkeli,Lakhimpur,27.22778490928369,94.47633080332706
288409,No.2 Kelkeli,Lakhimpur,27.2190363169706,94.47002852865936
288400,Goroimari Chapari,Lakhimpur,27.23040076271875,94.46529720241912
288330,Deolia Gobindapur,Lakhimpur,27.240578017021104,94.45759221643269
288329,Dulia Gaon,Lakhimpur,27.237477826261543,94.44112895831024
288372,Gohain Handique,Lakhimpur,27.224566284128905,94.43581261902614
288371,Jiamoria Gaon,Lakhimpur,27.223677014281485,94.4485245646008
288393,Dakhin Chapari,Lakhimpur,27.204897322537267,94.4519371858249
801578,Dhakuakhana,Lakhimpur,27.19284712963428,94.43537426519376
288370,Konwar Ghahi,Lakhimpur,27.205032010519293,94.43296879681048
0,Unnamed Habitation,Lakhimpur,27.21335775900839,94.4234037958086
288348,Dullapara Bhari,Lakhimpur,27.195418724434983,94.4132917599182
288436,N.C. Bantow,Lakhimpur,27.20567293239347,94.40565344603868
288354,Daghala Chapari,Lakhimpur,27.21524403833744,94.40619411945458
288352,Mohemari Gaon,Lakhimpur,27.22692747033756,94.406552792039
288369,Dighala Hiloi Dhari,Lakhimpur,27.22359880452444,94.42572866745256
288353,Malabari,Lakhimpur,27.233079877705173,94.41679274843786
288322,Na-Ali,Lakhimpur,27.24399579091357,94.42097268586978
288494,Sakpara Balahi,Lakhimpur,27.25681023190729,94.4023645967113
288495,Koron Tup N.C.,Lakhimpur,27.249177944758177,94.40953716879822
288325,Kukurajuja,Lakhimpur,27.25695546439817,94.42288365676384
288324,Baghedhapaliyal,Lakhimpur,27.267451312548005,94.42118325788756
288482,No.2 Parghat,Lakhimpur,27.27643476448736,94.41722216731304
288483,No.1 Parghat,Lakhimpur,27.27617355823753,94.40845765326364
288484,Pitamani 1/2,Lakhimpur,27.271959820143728,94.40146716971527
288479,Lamudeowalia,Lakhimpur,27.29184577930893,94.40079266705612
288480,Ghahi Gaon,Lakhimpur,27.300697157184704,94.4224878768442
288481,Dhapalial Dimarugura,Lakhimpur,27.291264325779903,94.42432734229035
288326,No.3 Baghedhapaliyal,Lakhimpur,27.277501664284888,94.42919361816334
288319,No.1 Singia,Lakhimpur,27.28517252545683,94.4388730160659
288318,No.2 Singia,Lakhimpur,27.2930496474276,94.44328721539244
288287,Lecham Batamari,Lakhimpur,27.30012099092289,94.45425481437844
288317,Lowkuth Murutta,Lakhimpur,27.2865386104456,94.45592684240034
288316,Kachowani Gaon,Lakhimpur,27.27431746249014,94.44933290165658
288320,No.2 Baghedhapaliyal,Lakhimpur,27.26755380886792,94.43069286459324
288323,Ghatapara,Lakhimpur,27.265384379208427,94.4410881533482
288321,Choiguri,Lakhimpur,27.252739044368138,94.43435170963949
